uri,cls,label
<http://edukg.org/knowledge/3.0/instance/physics#main-E1656>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,视角
<http://edukg.org/knowledge/3.0/instance/physics#main-E636>,<http://www.w3.org/2002/07/owl#NamedIndividual>,热力学定律
<http://edukg.org/knowledge/3.0/instance/physics#main-E1185>,<http://www.w3.org/2002/07/owl#NamedIndividual>,物距
<http://edukg.org/knowledge/3.0/instance/physics#main-E890>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,分子热运动
<http://edukg.org/knowledge/3.0/instance/physics#main-E2020>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,重核
<http://edukg.org/knowledge/3.0/instance/physics#main-E722>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,串联电路中的电压
<http://edukg.org/knowledge/3.0/instance/physics#main-E115>,<http://www.w3.org/2002/07/owl#NamedIndividual>,图像法
<http://edukg.org/knowledge/3.0/instance/physics#main-E1997>,<http://www.w3.org/2002/07/owl#NamedIndividual>,动力
<http://edukg.org/knowledge/3.0/instance/physics#main-E1778>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,相电压
<http://edukg.org/knowledge/3.0/instance/physics#main-E1708>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,微观
<http://edukg.org/knowledge/3.0/instance/physics#main-E1706>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,输电过程
<http://edukg.org/knowledge/3.0/instance/physics#main-E1589>,<http://edukg.org/knowledge/3.0/class/physics#main-C11>,向心力
<http://edukg.org/knowledge/3.0/instance/physics#main-E88>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,共点力平衡条件
<http://edukg.org/knowledge/3.0/instance/physics#main-E1326>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,液压机
<http://edukg.org/knowledge/3.0/instance/physics#main-E195>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,瞬时功率
<http://edukg.org/knowledge/3.0/instance/physics#main-E1155>,<http://www.w3.org/2002/07/owl#NamedIndividual>,MP3
<http://edukg.org/knowledge/3.0/instance/physics#main-E196>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,自动控制
<http://edukg.org/knowledge/3.0/instance/physics#main-E213>,<http://www.w3.org/2002/07/owl#NamedIndividual>,传动机构
<http://edukg.org/knowledge/3.0/instance/physics#main-E4>,<http://www.w3.org/2002/07/owl#NamedIndividual>,收音机
<http://edukg.org/knowledge/3.0/instance/physics#main-E1135>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,银河系
<http://edukg.org/knowledge/3.0/instance/physics#main-E910>,<http://www.w3.org/2002/07/owl#NamedIndividual>,抛物线
<http://edukg.org/knowledge/3.0/instance/physics#main-E7>,<http://edukg.org/knowledge/3.0/class/physics#main-C13>,直流电流
<http://edukg.org/knowledge/3.0/instance/physics#main-E36>,<http://edukg.org/knowledge/3.0/class/physics#main-C2>,热学实验
<http://edukg.org/knowledge/3.0/instance/physics#main-E2089>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,MPEG
<http://edukg.org/knowledge/3.0/instance/physics#main-E2129>,<http://www.w3.org/2002/07/owl#NamedIndividual>,热平衡
<http://edukg.org/knowledge/3.0/instance/physics#main-E1212>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,拆除法
<http://edukg.org/knowledge/3.0/instance/physics#main-E1111>,<http://www.w3.org/2002/07/owl#NamedIndividual>,共点力
<http://edukg.org/knowledge/3.0/instance/physics#main-E1738>,<http://edukg.org/knowledge/3.0/class/physics#main-C14>,光
<http://edukg.org/knowledge/3.0/instance/physics#main-E1568>,<http://www.w3.org/2002/07/owl#NamedIndividual>,雷电
<http://edukg.org/knowledge/3.0/instance/physics#main-E596>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,公式法计算功率
<http://edukg.org/knowledge/3.0/instance/physics#main-E792>,<http://www.w3.org/2002/07/owl#NamedIndividual>,晶体熔化
<http://edukg.org/knowledge/3.0/instance/physics#main-E985>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,门电路
<http://edukg.org/knowledge/3.0/instance/physics#main-E1193>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,人失去听觉
<http://edukg.org/knowledge/3.0/instance/physics#main-E2130>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,重垂线
<http://edukg.org/knowledge/3.0/instance/physics#main-E1610>,<http://www.w3.org/2002/07/owl#NamedIndividual>,测温仪
<http://edukg.org/knowledge/3.0/instance/physics#main-E357>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,蒸汽机
<http://edukg.org/knowledge/3.0/instance/physics#main-E2160>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,物理现象
<http://edukg.org/knowledge/3.0/instance/physics#main-E425>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,经典力学的成就
<http://edukg.org/knowledge/3.0/instance/physics#main-E187>,<http://www.w3.org/2002/07/owl#NamedIndividual>,日光灯镇流器
<http://edukg.org/knowledge/3.0/instance/physics#main-E737>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,磁悬浮列车
<http://edukg.org/knowledge/3.0/instance/physics#main-E499>,<http://www.w3.org/2002/07/owl#NamedIndividual>,范性
<http://edukg.org/knowledge/3.0/instance/physics#main-E346>,<http://www.w3.org/2002/07/owl#NamedIndividual>,显微镜
<http://edukg.org/knowledge/3.0/instance/physics#main-E285>,<http://www.w3.org/2002/07/owl#NamedIndividual>,电势能零点
<http://edukg.org/knowledge/3.0/instance/physics#main-E301>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,胶片
<http://edukg.org/knowledge/3.0/instance/physics#main-E2>,<http://www.w3.org/2002/07/owl#NamedIndividual>,惠更斯原理
<http://edukg.org/knowledge/3.0/instance/physics#main-E567>,<http://www.w3.org/2002/07/owl#NamedIndividual>,逐差法
<http://edukg.org/knowledge/3.0/instance/physics#main-E828>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,污染指数
<http://edukg.org/knowledge/3.0/instance/physics#main-E2017>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,避雷针
<http://edukg.org/knowledge/3.0/instance/physics#main-E1718>,<http://www.w3.org/2002/07/owl#NamedIndividual>,变速运动
<http://edukg.org/knowledge/3.0/instance/physics#main-E2040>,<http://www.w3.org/2002/07/owl#NamedIndividual>,摄氏温标
<http://edukg.org/knowledge/3.0/instance/physics#main-E300>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,n个力平衡
<http://edukg.org/knowledge/3.0/instance/physics#main-E82>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,低压
<http://edukg.org/knowledge/3.0/instance/physics#main-E1491>,<http://edukg.org/knowledge/3.0/class/physics#main-C6>,电磁现象
<http://edukg.org/knowledge/3.0/instance/physics#main-E1685>,<http://www.w3.org/2002/07/owl#NamedIndividual>,自动电话交换机
<http://edukg.org/knowledge/3.0/instance/physics#main-E226>,<http://edukg.org/knowledge/3.0/class/physics#main-C10>,物理单位
<http://edukg.org/knowledge/3.0/instance/physics#main-E1624>,<http://www.w3.org/2002/07/owl#NamedIndividual>,塔式起重机
<http://edukg.org/knowledge/3.0/instance/physics#main-E1886>,<http://www.w3.org/2002/07/owl#NamedIndividual>,阻力
<http://edukg.org/knowledge/3.0/instance/physics#main-E299>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,匝数
<http://edukg.org/knowledge/3.0/instance/physics#main-E277>,<http://www.w3.org/2002/07/owl#NamedIndividual>,白气
<http://edukg.org/knowledge/3.0/instance/physics#main-E1234>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,温度信号
<http://edukg.org/knowledge/3.0/instance/physics#main-E1655>,<http://www.w3.org/2002/07/owl#NamedIndividual>,稳压器
<http://edukg.org/knowledge/3.0/instance/physics#main-E1657>,<http://www.w3.org/2002/07/owl#NamedIndividual>,交通噪声
<http://edukg.org/knowledge/3.0/instance/physics#main-E1977>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,经典力学的局限性
<http://edukg.org/knowledge/3.0/instance/physics#main-E1362>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,移动通信
<http://edukg.org/knowledge/3.0/instance/physics#main-E812>,<http://edukg.org/knowledge/3.0/class/physics#main-C10>,微秒
<http://edukg.org/knowledge/3.0/instance/physics#main-E691>,<http://www.w3.org/2002/07/owl#NamedIndividual>,感抗
<http://edukg.org/knowledge/3.0/instance/physics#main-E1066>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,四星系统模型
<http://edukg.org/knowledge/3.0/instance/physics#main-E2015>,<http://www.w3.org/2002/07/owl#NamedIndividual>,缩小的像
<http://edukg.org/knowledge/3.0/instance/physics#main-E1288>,<http://www.w3.org/2002/07/owl#NamedIndividual>,水浴法
<http://edukg.org/knowledge/3.0/instance/physics#main-E1222>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,机械功
<http://edukg.org/knowledge/3.0/instance/physics#main-E2194>,<http://www.w3.org/2002/07/owl#NamedIndividual>,太阳能热电站
<http://edukg.org/knowledge/3.0/instance/physics#main-E1186>,<http://www.w3.org/2002/07/owl#NamedIndividual>,物理规律
<http://edukg.org/knowledge/3.0/instance/physics#main-E578>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,平抛运动的临界与极值问题
<http://edukg.org/knowledge/3.0/instance/physics#main-E1403>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,物理模型
<http://edukg.org/knowledge/3.0/instance/physics#main-E850>,<http://www.w3.org/2002/07/owl#NamedIndividual>,磁卡阅读器
<http://edukg.org/knowledge/3.0/instance/physics#main-E1003>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,热学定律
<http://edukg.org/knowledge/3.0/instance/physics#main-E1664>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,利用声传播信息
<http://edukg.org/knowledge/3.0/instance/physics#main-E463>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,饱和汽
<http://edukg.org/knowledge/3.0/instance/physics#main-E2073>,<http://www.w3.org/2002/07/owl#NamedIndividual>,光纤
<http://edukg.org/knowledge/3.0/instance/physics#main-E1587>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,条形磁铁
<http://edukg.org/knowledge/3.0/instance/physics#main-E2149>,<http://www.w3.org/2002/07/owl#NamedIndividual>,麦克斯韦电磁场理论
<http://edukg.org/knowledge/3.0/instance/physics#main-E1528>,<http://www.w3.org/2002/07/owl#NamedIndividual>,光学实验
<http://edukg.org/knowledge/3.0/instance/physics#main-E1301>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,量子论
<http://edukg.org/knowledge/3.0/instance/physics#main-E1374>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,微观模型
<http://edukg.org/knowledge/3.0/instance/physics#main-E1005>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,早期信息传播
<http://edukg.org/knowledge/3.0/instance/physics#main-E282>,<http://www.w3.org/2002/07/owl#NamedIndividual>,结论法
<http://edukg.org/knowledge/3.0/instance/physics#main-E1095>,<http://www.w3.org/2002/07/owl#NamedIndividual>,分运动
<http://edukg.org/knowledge/3.0/instance/physics#main-E1835>,<http://edukg.org/knowledge/3.0/class/physics#main-C6>,消磁
<http://edukg.org/knowledge/3.0/instance/physics#main-E1533>,<http://www.w3.org/2002/07/owl#NamedIndividual>,静电场
<http://edukg.org/knowledge/3.0/instance/physics#main-E1268>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,微波频率
<http://edukg.org/knowledge/3.0/instance/physics#main-E1217>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,△U的正负分析
<http://edukg.org/knowledge/3.0/instance/physics#main-E2193>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,热力学第三定律
<http://edukg.org/knowledge/3.0/instance/physics#main-E128>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,发声体
<http://edukg.org/knowledge/3.0/instance/physics#main-E1647>,<http://www.w3.org/2002/07/owl#NamedIndividual>,单线触电
<http://edukg.org/knowledge/3.0/instance/physics#main-E987>,<http://www.w3.org/2002/07/owl#NamedIndividual>,抛体运动
<http://edukg.org/knowledge/3.0/instance/physics#main-E1629>,<http://www.w3.org/2002/07/owl#NamedIndividual>,动力臂
<http://edukg.org/knowledge/3.0/instance/physics#main-E1924>,<http://www.w3.org/2002/07/owl#NamedIndividual>,地球
<http://edukg.org/knowledge/3.0/instance/physics#main-E611>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,电离
<http://edukg.org/knowledge/3.0/instance/physics#main-E2083>,<http://www.w3.org/2002/07/owl#NamedIndividual>,通信技术
<http://edukg.org/knowledge/3.0/instance/physics#main-E2200>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,波动性
<http://edukg.org/knowledge/3.0/instance/physics#main-E1768>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,离心式水泵
<http://edukg.org/knowledge/3.0/instance/physics#main-E1427>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,与非门
<http://edukg.org/knowledge/3.0/instance/physics#main-E341>,<http://www.w3.org/2002/07/owl#NamedIndividual>,家用电脑
<http://edukg.org/knowledge/3.0/instance/physics#main-E798>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,未知天体
<http://edukg.org/knowledge/3.0/instance/physics#main-E1144>,<http://www.w3.org/2002/07/owl#NamedIndividual>,统计思想
<http://edukg.org/knowledge/3.0/instance/physics#main-E2178>,<http://www.w3.org/2002/07/owl#NamedIndividual>,转变温度
<http://edukg.org/knowledge/3.0/instance/physics#main-E1197>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,微观结构
<http://edukg.org/knowledge/3.0/instance/physics#main-E1538>,<http://www.w3.org/2002/07/owl#NamedIndividual>,定义法
<http://edukg.org/knowledge/3.0/instance/physics#main-E1114>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,力的合成
<http://edukg.org/knowledge/3.0/instance/physics#main-E1284>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,利用电能表计算电功
<http://edukg.org/knowledge/3.0/instance/physics#main-E1133>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,发电过程
<http://edukg.org/knowledge/3.0/instance/physics#main-E1090>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,光敏传感器
<http://edukg.org/knowledge/3.0/instance/physics#main-E76>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,噪声除尘
<http://edukg.org/knowledge/3.0/instance/physics#main-E954>,<http://www.w3.org/2002/07/owl#NamedIndividual>,作图法
<http://edukg.org/knowledge/3.0/instance/physics#main-E1892>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,纵坐标
<http://edukg.org/knowledge/3.0/instance/physics#main-E820>,<http://www.w3.org/2002/07/owl#NamedIndividual>,经典波
<http://edukg.org/knowledge/3.0/instance/physics#main-E1496>,<http://www.w3.org/2002/07/owl#NamedIndividual>,矢量三角形法
<http://edukg.org/knowledge/3.0/instance/physics#main-E1015>,<http://www.w3.org/2002/07/owl#NamedIndividual>,温度值
<http://edukg.org/knowledge/3.0/instance/physics#main-E675>,<http://www.w3.org/2002/07/owl#NamedIndividual>,普朗克常量
<http://edukg.org/knowledge/3.0/instance/physics#main-E1352>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,磁铁
<http://edukg.org/knowledge/3.0/instance/physics#main-E855>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,探月工程
<http://edukg.org/knowledge/3.0/instance/physics#main-E11>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,测折射率
<http://edukg.org/knowledge/3.0/instance/physics#main-E348>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,相对论速度叠加规律
<http://edukg.org/knowledge/3.0/instance/physics#main-E1757>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,可持续发展
<http://edukg.org/knowledge/3.0/instance/physics#main-E1171>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,原子的核式模型
